20200301\110019\111303\Os Vizinhos Green\Faça Você Mesmo\1\20\ \2019\Os Vizinhos Green é uma série animada de comédia e aventura que segue as aventuras pouco convencionais de Cricket Green, um garoto travesso e otimista de 10 anos que se muda à cidade grande com sua família. \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\111304\112636\Amphibia\Dia da Larvota\1\21\ \2019\Amphibia é uma comédia animada que narra as aventuras de Anne Boonchuy, uma garota de 13 anos, que se transporta, de forma mágica, ao mundo fantástico de Amphibia, um pântano rural cheio de rãs. Com a ajuda de uma jovem rã chamada Sprig, Anne se transformará em uma heroína e descobrirá a primeira amizade verdadeira de sua vida. \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\112636\120123\Hotel Transylvania – A Série\Episódio 21\1\21\Genndy Tartakovsky\2017\Bem-vindo ao Hotel Transilvânia, o luxuoso resort cinco estacas do Drácula, onde monstros e suas famílias podem relaxar e onde humanos não entram. Um fim de semana especial, Drácula (Adam Sandler) convidou seus melhores amigos, Frankenstein e a esposa, a Múmia, o Homem Invisível, a família do Lobisomem e vários outros para comemorar o aniversário de 118 anos de sua querida filha Mavis (Selena Gomez). Receber todos esses monstros famosos é fácil para o Drácula, mas a festa realmente começa quando um cara comum chega ao hotel, e aí tudo pode mudar!\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\120123\121535\Mickey Mouse\Mickey Mouse\1\1\ \2014\Mickey viaja a diferentes lugares para viver momentos fofos e heroicos com seus divertidos amigos: Minnie, Pato Donald, Margarida, Pateta e Pluto.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\121536\123053\Star vs. as Forças do Mal\ \4\144\ \2019\Depois de receber a uma varinha mágica todo-poderosa em seu aniversário de 14 anos, Star é enviada à Terra para viver com a família Díaz e seu filho responsável, Marco. Junto com ele, navegam pelo colegial e embarcam em aventuras em diferentes dimensões, enquanto mantém sua varinha fora das garras de Ludo e suas monstruosas forças do mal. \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\123053\130022\Glitter Model\ \2\15\ \2018\A Protagonista da série, Clara, é descoberta por um caça-talentos e aquela menina que sofria bullying na escola, com apelidos como “girafa desengonçada”, irá encontrar seu potencial e se transformará em uma linda modelo integrante de uma grande agência de modelos chamada “Glitter Model”. Glitter Model, por meio do fascinante mundo da moda, apresentará um estilo de vida saudável e abordará, de maneira séria, as responsabilidades que a carreira de modelo implica, demonstrando que como em qualquer outra profissão, serão necessários: empenho, disciplina, dedicação, profissionalismo e comprometimento, além da habilidade de lidar de forma positiva com as recusas que as modelos recebem diariamente quando não são aprovadas para trabalhos.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Brasil\01
20200301\130023\144037\Enrolados\ \ \ \Greno Nathan \2010\A Walt Disney Pictures apresenta Enrolados, uma das histórias mais divertidas e descabelantes de todos os tempos. Quando o mais procurado - e encantador - bandido do reino, Flynn Rider se esconde em uma misteriosa torre, ele se converte em refém de Rapunzel, uma bela e vivaz adolescente com um cabelão dourado de 21 metros de comprimento, que está presa na torre. A partir desse momento, Rapunzel começa a procurar o passaporte para se libertar deste lugar no qual se encontra há anos, e decide fazer um trato com o ladrão. E assim começa a aventura desta dupla repleta de ação, com um cavalo-polícia, um camaleão super-protetor e uma gangue da pesada. Enrolados vai oferecer uma história de aventuras com sentimento, humor, e cabelo... muito cabelo!\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\144037\150339\Ducktales – Os Caçadores de Aventuras\ \1\7\ \2017\Baseado na clássica e amada série da Disney, "Ducktales" revive as aventuras do Pato Donald e seus três sobrinhos com o Tio Patinhas e vários outros personagens adoráveis.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\150340\153246\Bizaardvark\E Então… Vuuugle!\1\1\ \2016\Paige e Frankie são duas melhores amigas de 13 anos, que compõem belas músicas e criam videoclipes para o seu canal on-line, Bizaardvark. Agora, com mais de 100 assinantes, as garotas mudam seu espaço de trabalho para um estúdio, onde esperam poder melhorar ainda mais seus vídeos. Neste novo e incrível ambiente e, com a ajuda da família e dos amigos, elas embarcam em uma série de aventuras engraçadas, na tentativa de se tornarem estrelas da Internet. Marc Warren (Full House, Mano a mana, As visões de Raven, Cory na Casa Branca), supervisor do programa Disney Channel Storytellers, foi o produtor executivo do piloto. O produtor executivo e diretor de criação da série será Eric Friedman (Austin & Ally, Crash & Bernstein) e, como coprodutores executivos, estarão Stegina e Lehrman.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\153246\160132\A Casa da Raven\ \2\16\ \2018\Raven e Chelsea vivem com seus filhos na mesma casa. Raven vê o futuro e seu filho descobre que tem a mesma habilidade. Juntos resolvem qualquer situação como uma grande família feliz.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\160133\174612\Camp Rock\ \ \ \Matthew Diamond\2008\O que Mitchie mais quer neste mundo é passar as férias de verão no prestigioso acampamento de rock, Camp Rock, para realizar seu sonho de se tornar uma cantora famosa. Ao chegar no acampamento, Mitchie descobre que entre os acampantes a competição é grande, principalmente no que diz respeito a chamar a atenção de SHANE GRAY - uma estrela pop adolescente e o professor mais popular deste verão. Shane - que busca inspiração para compôr - escuta Mitchie cantar sem conseguir ver seu rosto. Encantado por sua maravilhosa voz, procura a dona dessa linda sinfonia, enquanto ela confronta seus medos e aprende a ser uma estrela.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\174612\193448\Camp Rock 2: The Final Jam\ \ \ \Paul Hoen\2010\O Disney Channel prepara a estréia de Camp Rock 2 The Final Jam, a sequência do filme de sucesso original do Disney Channel Camp Rock. Além disso, irão se juntar à equipe Matthew "Mdot" Finley e Chloe Bridges. O elenco também voltará a contar com a presença de Meaghan Martin, Alyson Stoner, Anna Maria Perez de Tagle, Roshon Fegan, Daniel Fathers e Maria Canals-Barrera. A estréia de Camp Rock 2 The Final Jam está programada para 2010 no Disney Channel. A sequência narra as aventuras de Mitchie, Shane, Jason, Nate e seus amigos, que voltam ao Camp Rock para passar outro maravilhoso verão com muita música e diversão. Mas, logo irão descobrir que outro acampamento de músicos mais moderno, Camp Star, se instalou na outra margem do lago e atraiu muitos instrutores e participantes do Camp Rock, colocando em risco o futuro do acampamento.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\193448\194720\Rua Dálmatas 101\ \1\21\ \2018\ \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Reino Unido\04
20200301\194720\200327\Os Vizinhos Green\Galinha Espacial\1\1\ \2019\Os Vizinhos Green é uma série animada de comédia e aventura que segue as aventuras pouco convencionais de Cricket Green, um garoto travesso e otimista de 10 anos que se muda à cidade grande com sua família. \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\200328\220118\Os Incríveis\ \ \ \Brad Bird\2004\Bob Paar pretendia ser um dos maiores heróis do  mundo (conhecido como Sr. Incrível), salvando vidas e lutando contra o mal diariamente. Quinze anos mais tarde, Bob e sua antes super-heroína esposa adotaram identidades civis e se afastaram do agito da cidade para viverem vidas normais com seus três filhos. Seu desejo de volta à ação acontece quando uma misteriosa comunicação o leva a uma ilha distante para uma missão super secreta. Cedo descobre que salvar ao mundo da destruição total requererá o esforço de toda a súper família.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\220118\221323\Vá embora, Unicórnio!\ \1\40\ \2018\Vá embora, Unicórnio! As divertidas aventuras de uma esperta, forte, decidida e muito certinha menina chamada Alice e seu bagunceiro e apaixonante melhor amigo, Unicórnio.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\221324\235126\Enrolados\ \ \ \Greno Nathan \2010\A Walt Disney Pictures apresenta Enrolados, uma das histórias mais divertidas e descabelantes de todos os tempos. Quando o mais procurado - e encantador - bandido do reino, Flynn Rider se esconde em uma misteriosa torre, ele se converte em refém de Rapunzel, uma bela e vivaz adolescente com um cabelão dourado de 21 metros de comprimento, que está presa na torre. A partir desse momento, Rapunzel começa a procurar o passaporte para se libertar deste lugar no qual se encontra há anos, e decide fazer um trato com o ladrão. E assim começa a aventura desta dupla repleta de ação, com um cavalo-polícia, um camaleão super-protetor e uma gangue da pesada. Enrolados vai oferecer uma história de aventuras com sentimento, humor, e cabelo... muito cabelo!\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200301\235126\001415\Hotel Transylvania – A Série\Episódio 21\1\21\Genndy Tartakovsky\2017\Bem-vindo ao Hotel Transilvânia, o luxuoso resort cinco estacas do Drácula, onde monstros e suas famílias podem relaxar e onde humanos não entram. Um fim de semana especial, Drácula (Adam Sandler) convidou seus melhores amigos, Frankenstein e a esposa, a Múmia, o Homem Invisível, a família do Lobisomem e vários outros para comemorar o aniversário de 118 anos de sua querida filha Mavis (Selena Gomez). Receber todos esses monstros famosos é fácil para o Drácula, mas a festa realmente começa quando um cara comum chega ao hotel, e aí tudo pode mudar!\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\001415\015211\Camp Rock\ \ \ \Matthew Diamond\2008\O que Mitchie mais quer neste mundo é passar as férias de verão no prestigioso acampamento de rock, Camp Rock, para realizar seu sonho de se tornar uma cantora famosa. Ao chegar no acampamento, Mitchie descobre que entre os acampantes a competição é grande, principalmente no que diz respeito a chamar a atenção de SHANE GRAY - uma estrela pop adolescente e o professor mais popular deste verão. Shane - que busca inspiração para compôr - escuta Mitchie cantar sem conseguir ver seu rosto. Encantado por sua maravilhosa voz, procura a dona dessa linda sinfonia, enquanto ela confronta seus medos e aprende a ser uma estrela.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\015212\023635\Enrolados outra vez – Rainha por Um Dia\ \ \ \Joe Oh\2017\Rapunzel, após se reencontrar com seus verdadeiros pais, o rei Frederic e a rainha Arianna, tenta se adaptar à sua nova vida e encara diversas aventuras com seu namorado José e seus amigos, para descobrir o mistério do seu novo cabelo loiro de vinte metros de comprimento.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\023635\025846\Gravity Falls: Um Verão de Mistérios\Soos e o Verdadeiro Amor\2\24\Alex Hirsch \2013\Gravity Falls: Um Verão de Mistérios é uma série de animação cômica sobre os gêmeos Dipper e Mabel, dois garotos urbanos que vão passar as férias de verão com seu velho e rabugento tio-avô, Stan (mais conhecido como “Grunkle Stan”), que mora no povoado de Gravity Falls, no Oregon.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\025847\032104\Ducktales – Os Caçadores de Aventuras\ \1\10\ \2017\Baseado na clássica e amada série da Disney, "Ducktales" revive as aventuras do Pato Donald e seus três sobrinhos com o Tio Patinhas e vários outros personagens adoráveis.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\032104\034347\As Enroladas Aventuras da Rapunzel\ \2\34\ \2018\Rapunzel suspende sua coroação para ir em busca de aventuras épicas, e seu pai, o rei, vai ter que aceitar que sua filha agora é uma jovem independente. Mas, quando seu cabelo volta a crescer repentinamente, ela tem que assumir suas qualidades mágicas, com tudo que isso significa.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\034348\040529\Gravity Falls: Um Verão de Mistérios\O Fim Profundo\1\13\Alex Hirsch \2012\Gravity Falls: Um Verão de Mistérios é uma série de animação cômica sobre os gêmeos Dipper e Mabel, dois garotos urbanos que vão passar as férias de verão com seu velho e rabugento tio-avô, Stan (mais conhecido como “Grunkle Stan”), que mora no povoado de Gravity Falls, no Oregon.\Quando Mabel faz amizade com um belo tritão que está preso no fundo da piscina pública, ela decide levá-lo de volta para sua família no oceano – mesmo que isso signifique que o seu romance relâmpago chegará ao fim. Enquanto isso, Dipper descobre que Wendy é salva-vidas na piscina, assim decide que a melhor maneira de passar algum tempo com ela é se tornando um voluntário aí.\LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\040529\042759\Star vs. as Forças do Mal\Star Guerreira / Viagem de Acampamento\2\18\ \2016\“Star vs. As Forças do Mal” acompanha Star, uma determinada princesa adolescente de outra dimensão. Após receber uma poderosa varinha mágica no seu aniversário de 14 anos, Star é enviada à Terra por seus pais para viver com a família Dias e seu responsável filho, Marco. Ela traz o seu estilo único e interdimensional ao novo lar. Ao lado de Marco, Star navega pelo colégio e embarca em aventuras por várias dimensões do multiverso, protegendo sua varinha das garras do seu arqui-inimigo, Ludo, e de suas monstruosas forças do mal.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\042759\045037\Hotel Transylvania – A Série\Episódio 20\1\20\Genndy Tartakovsky\2017\Bem-vindo ao Hotel Transilvânia, o luxuoso resort cinco estacas do Drácula, onde monstros e suas famílias podem relaxar e onde humanos não entram. Um fim de semana especial, Drácula (Adam Sandler) convidou seus melhores amigos, Frankenstein e a esposa, a Múmia, o Homem Invisível, a família do Lobisomem e vários outros para comemorar o aniversário de 118 anos de sua querida filha Mavis (Selena Gomez). Receber todos esses monstros famosos é fácil para o Drácula, mas a festa realmente começa quando um cara comum chega ao hotel, e aí tudo pode mudar!\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\045038\051325\Ducktales – Os Caçadores de Aventuras\ \1\9\ \2017\Baseado na clássica e amada série da Disney, "Ducktales" revive as aventuras do Pato Donald e seus três sobrinhos com o Tio Patinhas e vários outros personagens adoráveis.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\051326\052535\Rua Dálmatas 101\ \1\2\ \2018\ \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Reino Unido\04
20200302\052535\053730\Vá embora, Unicórnio!\ \1\38\ \2018\Vá embora, Unicórnio! As divertidas aventuras de uma esperta, forte, decidida e muito certinha menina chamada Alice e seu bagunceiro e apaixonante melhor amigo, Unicórnio.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\053731\060008\Enrolados outra vez - A Série\ \1\13\ \2017\ \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\060008\062402\Gravity Falls: Um Verão de Mistérios\A Lenda do Monstro do Lago\1\1\Alex Hirsch \2012\Gravity Falls: Um Verão de Mistérios é uma série de animação cômica sobre os gêmeos Dipper e Mabel, dois garotos urbanos que vão passar as férias de verão com seu velho e rabugento tio-avô, Stan (mais conhecido como “Grunkle Stan”), que mora no povoado de Gravity Falls, no Oregon.\No episódio de estreia, quando Dipper e Mabel escutam rumores de que nas profundezas do lago local vive um monstro marinho, contratam ao Soos para que os leve à uma expedição em um bote, para provar que o monstro realmente existe.\LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\062403\070018\Ducktales – Os Caçadores de Aventuras\ \1\9\ \2017\Baseado na clássica e amada série da Disney, "Ducktales" revive as aventuras do Pato Donald e seus três sobrinhos com o Tio Patinhas e vários outros personagens adoráveis.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\070019\072615\Princesinha Sofia — As Ilhas Místicas\Coloque a Culpa no Gênio\4\90\ \2017\As histórias de "Princesinha Sofia" estão definidas no mundo do livro de contos da jovem Sofia que começa a vida como uma garota normal. Mas quando sua mãe se casa com o rei, ela é levada para o mundo glorioso da realeza, mas às vezes confuso, de glamour, pompa e novos irmãos, Amber e James. "Princesinha Sofia" incluirá aparições de Fauna, Flora e Primavera (fadas vistas na clássica "Bela Adormecida" da Disney) como diretoras da Royal Prep, a academia que Sofia, juntamente com outros príncipes e princesas, participa. Nos eventos especiais aparecerão personagens clássicos, incluindo Cinderela e outras princesas da Disney.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\072615\074033\Doutora Brinquedos\O Dragão mais Arranhado\3\163\ \2015\Mantendo a narrativa tradicional da Disney, cheia de fantasia e realização de desejos, a série de animação do Disney Junior Doutora Brinquedos conta a história de uma garotinha de seis anos que tem a habilidade de falar com bichinhos de pelúcia e outros bonecos, de quem cuida em sua clínica de brinquedos. Quando a pequena 'Doutora' coloca o estetoscópio, algo mágico ocorre: seus bonecos e bichinhos ganham vida e ela pode se comunicar com todos, até com os dos seus amigos e de outras crianças da vizinhança.\Durante uma partida de ping  pong com Hallie, Felpudo raspa sua barriga na terra.\LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\074033\080158\Vampirina\ \2\93\ \2018\Vampirina conta a história de uma jovem vampire que enfrenta as alegrias e as provações de ser a nova garota na cidade quando sua família se muda da Transilvânia para a Pensilvânia.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\080158\081519\TOTS — Serviço de Entrega de Filhotes\Gatinha Teimosa\1\1\Gilligan Chris\2019\O pinguim-pip e o flamingo Freddy são duas entregas de animais em T.O.T.S. Serviço de Transporte para Pequenos Juntos Ajudam a cuidar dos pequenos, enquanto viajam pelo mundo para encontrar um lar\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\081520\082937\Mickey Mouse — Mix de Aventuras\Um Dia de Unicórnio\3\117\Likomanov Broni\2019\Cachorro quente! O animado “Aventuras Mistas do Mickey Mouse” leva a estrela número 1 da Disney, Mickey Mouse, e seus amigos, Minnie, Pateta, Donald, Margarida, Plutão, Chip e Dale, em aventuras loucas por toda Hot Dog Hills em locais divertidos, incluindo Mickey's nova casa cheia de gadgets, o Mixed-Up Motor Lab da Mickey's Garage e o escritório Minnie, Daisy e Cuckoo Loca, Happy Helpers. Projetado para transmitir lições sobre amizade, trabalho em equipe e comunidade, cada episódio apresenta um intervalo de dança em que Mickey e sua turma convidam os espectadores a dançar junto com uma versão atualizada do cachorro-quente favorito dos fãs "Hot Dog!" música.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\082937\090022\A Guarda do Leão\Nunca Julgue uma Hiena pelas Pintas\1\5\Howy Parkins\2016\A Guarda do Leão começa quando Kion, o segundo filho de Simba e Nala, torna-se o líder da Guarda do Leão. O grupo reúne os mais ferozes, valentes, rápidos, fortes e de melhor visão para proteger as Terras do Reino. Em vez de formar um grupo de jovens leões para ajudá-lo, Kion desafia as tradições ao convocar os amigos que considera as melhores opções. Bunga, o mais valente, é um ratel destemido e fiel ao seu amigo Kion. Fuli é a mais veloz, uma confiante e atlética chita. Beshte, um alegre hipopótamo, é o mais forte. Ono, uma garça sábia, tem a visão mais aguçada do grupo. Ao longo do filme e da série, a equipe de jovens animais aprenderá a usar cada uma de suas habilidades para resolver problemas e proteger o Ciclo da Vida.\Quando Kion se separa do resto da Guarda Leão, ele se vê perdido nas Terras Sombrias, onde conhece Jasiri, uma hiena fêmea amigável, que o resgata e ajuda a encarar Janja e as outras hienas.\LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\090022\091715\Nivis – Amigos de Outro Mundo\Vivendo com os Nivis\1\1\Larre Emiliano\2019\Os Nivis chegam à vida de Felipe e sua família por acidente, e vão tentar descobrir como conviver sendo de mundos tão diferentes.\A acidental chegada dos Nivis ao quarto de Felipe o obriga a hospedá-los e a conviver com eles temporariamente. Porém, um retorno inesperado o faz lembrar que ele não é o dono da casa.\LIVRE - NÃO HÁ INADEQUAÇÕES\Argentina\04
20200302\091716\093357\Vá embora, Unicórnio!\ \1\24\ \2018\Vá embora, Unicórnio! As divertidas aventuras de uma esperta, forte, decidida e muito certinha menina chamada Alice e seu bagunceiro e apaixonante melhor amigo, Unicórnio.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\093357\113131\Os Incríveis\ \ \ \Brad Bird\2004\Bob Paar pretendia ser um dos maiores heróis do  mundo (conhecido como Sr. Incrível), salvando vidas e lutando contra o mal diariamente. Quinze anos mais tarde, Bob e sua antes super-heroína esposa adotaram identidades civis e se afastaram do agito da cidade para viverem vidas normais com seus três filhos. Seu desejo de volta à ação acontece quando uma misteriosa comunicação o leva a uma ilha distante para uma missão super secreta. Cedo descobre que salvar ao mundo da destruição total requererá o esforço de toda a súper família.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
20200302\113132\114622\Rua Dálmatas 101\ \1\5\ \2018\ \ \LIVRE - NÃO HÁ INADEQUAÇÕES\Reino Unido\04
20200302\114622\120059\Zip Zip\Topa ou não Topa?\1\25\Lionel Allaix\2014\A raposa Washington, o javali Sam, e Eugenie, a irmãzinha de Sam, estão cansados de sua vida monótona na natureza selvagem. Eles anseiam pela vida confortável dos lares elegantes da cidade e decidem se fazer passar por animais domésticos comuns. Até agora, ninguém percebeu nada, mas com certeza os instintos desses animaizinhos selvagens vão acabar se revelando nos momentos mais desafiadores, levando a muitas situações engraçadas e de suspense!\A raposa Washington, o javali Sam, e Eugenie, a irmãzinha de Sam, estão cansados de sua vida monótona na natureza selvagem. Eles anseiam pela vida confortável dos lares elegantes da cidade e decidem se fazer passar por animais domésticos comuns. Até agora, ninguém percebeu nada, mas com certeza os instintos desses animaizinhos selvagens vão acabar se revelando nos momentos mais desafiadores, levando a muitas situações engraçadas e de suspense!\LIVRE - NÃO HÁ INADEQUAÇÕES\França\04
20200302\120100\121422\Cupcake & Dino - Serviços Gerais\ \1\1\ \2017\Cupcake e Dino são dois irmãos que encaram um empreendimento de serviços gerais. Eles aceitam qualquer trabalho, de cortar grama e cuidar de casas até deter um monstro de outra dimensão antes que devore a cidade inteira.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Brasil\01
20200302\121422\123052\Cupcake & Dino - Serviços Gerais\ \1\2\ \2017\Cupcake e Dino são dois irmãos que encaram um empreendimento de serviços gerais. Eles aceitam qualquer trabalho, de cortar grama e cuidar de casas até deter um monstro de outra dimensão antes que devore a cidade inteira.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Brasil\01
20200302\123053\130039\Juacas\Episódio 40\2\40\ \2019\Quase um ano após da derrota no Campeonato Nacional e a separação da equipe Juacas, Rafa e Billy estão de volta a Itacaré e precisam lidar com suas diferenças para reunir o time e trazer Jojó de Minas Gerais para competir novamente no CAOSS.\ \LIVRE - NÃO HÁ INADEQUAÇÕES\Brasil\01
20200302\130039\133349\Me Encontra em Paris\A Pain in the Bun\1\10\ \2018\Lena Grisky é uma princesa russa de 1905 que estuda na escola de balé da Ópera de Paris. Acidentalmente, ela viaja no tempo e tem que se adaptar à vida do presente, tentando guardar seu segredo para lutar contra os Coletores do Tempo, que têm a intenção de capturá-la.
\ \LIVRE - NÃO HÁ INADEQUAÇÕES\ \04
20200302\133350\140055\Gravity Falls: Um Verão de Mistérios\A Lenda do Monstro do Lago\1\1\Alex Hirsch \2012\Gravity Falls: Um Verão de Mistérios é uma série de animação cômica sobre os gêmeos Dipper e Mabel, dois garotos urbanos que vão passar as férias de verão com seu velho e rabugento tio-avô, Stan (mais conhecido como “Grunkle Stan”), que mora no povoado de Gravity Falls, no Oregon.\No episódio de estreia, quando Dipper e Mabel escutam rumores de que nas profundezas do lago local vive um monstro marinho, contratam ao Soos para que os leve à uma expedição em um bote, para provar que o monstro realmente existe.\LIVRE - NÃO HÁ INADEQUAÇÕES\Estados Unidos\04
